Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
7740.0,2017.0,64000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
3432.0,2017.0,40564.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
9839.988,2018.0,27963.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
7500.0,2017.0,42000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
3420.0,2013.0,72000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
6900.0,2018.0,58000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Otro,Manual,First,Individual,FWD,0
7140.0,2017.0,35000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,Third,Individual,FWD,0
45600.0,2018.0,9512.0,1995.0,4657.0,1881.0,1678.0,5.0,67.0,Diesel,Automatic,First,Corporate,AWD,3
9300.0,2017.0,71000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,Petrol,Manual,First,Individual,FWD,0
7560.0,2019.0,20734.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
6600.0,2016.0,88000.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,0
9300.0,2019.0,14095.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,0
9240.0,2016.0,20000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
17940.0,2018.0,28000.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,2
6348.0,2015.0,57654.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
14400.0,2021.0,37230.0,999.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
25800.0,2017.0,45000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
8100.0,2017.0,48650.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
21900.0,2016.0,58000.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
16500.0,2013.0,97000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,First,Individual,RWD,1
3360.0,2013.0,99000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,0
11400.0,2018.0,63000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
6540.0,2014.0,74000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
9900.0,2016.0,45000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
3900.0,2014.0,58000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
21600.0,2015.0,86000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,1
7920.0,2017.0,40000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
19800.0,2017.0,52458.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,1
7800.0,2019.0,54000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
5100.0,2012.0,70000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
31200.0,2014.0,94000.0,2997.0,4804.0,2141.0,1796.0,5.0,70.0,Diesel,Automatic,First,Individual,AWD,2
6300.0,2015.0,68244.0,1498.0,3955.0,1694.0,1544.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,0
8880.0,2020.0,39000.0,1197.0,3995.0,1680.0,1520.0,5.0,65.0,Otro,Manual,First,Individual,FWD,0
5940.0,2015.0,42000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
3228.0,2010.0,73000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
2940.0,2014.0,31100.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
3720.0,2015.0,45000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7380.0,2017.0,69000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Automatic,First,Individual,RWD,1
5760.0,2016.0,85000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
33588.0,2017.0,72400.0,1968.0,4726.0,1842.0,1427.0,5.0,54.0,Diesel,Automatic,First,Individual,FWD,2
9000.0,2018.0,65000.0,1248.0,3840.0,1735.0,1530.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,0
25200.0,2017.0,42000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
4919.988,2015.0,54443.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
9612.0,2018.0,30000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
18300.0,2016.0,32000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
7704.0,2014.0,53693.0,1373.0,4265.0,1695.0,1685.0,7.0,60.0,Otro,Manual,First,Individual,FWD,0
6540.0,2013.0,110000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
6300.0,2015.0,39234.0,2523.0,4107.0,1745.0,1880.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
16500.0,2019.0,69000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,AWD,1
3059.9880000000003,2012.0,18954.0,1086.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
18900.0,2014.0,15000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,2
9732.0,2018.0,44153.0,1248.0,4395.0,1735.0,1690.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
47400.0,2021.0,40000.0,1996.0,4985.0,1926.0,1867.0,6.0,75.0,Diesel,Automatic,First,Individual,AWD,2
8700.0,2017.0,55000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
5760.0,2021.0,14000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
4020.0,2013.0,78301.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
13800.0,2013.0,52000.0,1595.0,4359.0,2010.0,1557.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
5400.0,2014.0,75000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,0
4919.988,2015.0,112000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
35880.0,2017.0,44000.0,1995.0,4936.0,1868.0,1479.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
7140.0,2016.0,26357.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
10452.0,2015.0,64000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
2820.0,2009.0,107000.0,1086.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Third,Individual,FWD,0
2820.0,2009.0,115000.0,1197.0,3940.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,Third,Individual,FWD,0
7800.0,2015.0,49776.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Automatic,First,Individual,RWD,1
9600.0,2017.0,82300.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
5280.0,2018.0,40000.0,1176.4,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
15588.0,2021.0,13400.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,0
19800.0,2015.0,75000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
19140.0,2015.0,44000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
31800.0,2017.0,75000.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,Second,Individual,AWD,3
9600.0,2018.0,68000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
27000.0,2014.0,85000.0,2143.0,4804.0,2141.0,1796.0,5.0,70.0,Diesel,Automatic,Second,Individual,AWD,2
5819.988,2012.0,102000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,Second,Individual,FWD,1
21600.0,2021.0,14500.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,1
8880.0,2017.0,88000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
29400.0,2014.0,80000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,2
7200.0,2016.0,99000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
5219.988,2019.0,34400.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
4800.0,2016.0,50000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
31200.0,2017.0,64000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
34800.0,2019.0,15530.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
3240.0,2017.0,27000.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7188.0,2020.0,35000.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
2940.0,2016.0,64000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
14652.0,2019.0,46000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
9000.0,2007.0,102000.0,3498.0,5076.0,1871.0,1473.0,5.0,90.0,Petrol,Automatic,First,Individual,RWD,2
7800.0,2020.0,42000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
6900.0,2015.0,85000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
6780.0,2017.0,45000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
2988.0,2014.0,56843.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
8340.0,2019.0,46027.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
39600.0,2018.0,17000.0,1496.0,3821.0,1727.0,1414.0,5.0,44.0,Diesel,Automatic,First,Individual,FWD,4
44100.0,2019.0,34000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,2
7200.0,2014.0,75574.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,0
5100.0,2013.0,57000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,1
3000.0,2013.0,82461.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
8700.0,2017.0,36597.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,Second,Individual,FWD,0
8280.0,2018.0,38000.0,1598.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
16680.0,2017.0,56000.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
5052.0,2017.0,69000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
5700.0,2014.0,65000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
14400.0,2019.0,27657.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Automatic,Second,Individual,FWD,0
5219.988,2013.0,117000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
10620.0,2016.0,57983.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
6780.0,2014.0,68000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
3480.0,2012.0,12300.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
5760.0,2014.0,115000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
4680.0,2013.0,62000.0,1461.0,4618.0,1813.0,1488.0,5.0,67.0,Diesel,Manual,First,Individual,FWD,0
8700.0,2016.0,53000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,Petrol,Manual,First,Individual,FWD,0
25800.0,2016.0,95401.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
9180.0,2017.0,68000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
11639.988,2018.0,68000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
5700.0,2014.0,62000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
10739.988,2019.0,46000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Automatic,First,Individual,FWD,0
21000.0,2021.0,26000.0,1493.0,4500.0,1790.0,1675.0,7.0,50.0,Diesel,Manual,First,Individual,FWD,0
3780.0,2013.0,45000.0,998.0,3515.0,1500.0,1510.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
33300.0,2016.0,48000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,2
5940.0,2018.0,45000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
5160.0,2020.0,5790.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Manual,First,Individual,FWD,0
19500.0,2021.0,7900.0,999.0,4225.0,1760.0,1612.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
7020.0,2016.0,62591.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
7020.0,2015.0,61000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
21600.0,2021.0,17000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,1
15300.0,2019.0,44000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
7740.0,2015.0,58200.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
4380.0,2015.0,20100.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
4620.0,2013.0,72000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,0
40500.0,2021.0,25000.0,1984.0,4701.0,1839.0,1674.0,7.0,60.0,Petrol,Automatic,First,Individual,AWD,0
10200.0,2017.0,47255.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
4212.0,2013.0,42000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
15540.0,2011.0,56000.0,1995.0,4899.0,2094.0,1464.0,5.0,59.0,Diesel,Automatic,First,Individual,RWD,3
13020.0,2022.0,3383.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
7800.0,2019.0,44710.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
6828.0,2018.0,57847.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
12300.0,2019.0,90000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
7080.0,2015.0,75258.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
10500.0,2018.0,82000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
15600.0,2013.0,95000.0,2477.0,4695.0,1815.0,1840.0,7.0,70.0,Diesel,Manual,Second,Individual,AWD,1
21000.0,2015.0,72000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,Second,Individual,AWD,1
19500.0,2021.0,16000.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
33588.0,2019.0,69500.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,1
18900.0,2021.0,8519.0,1997.0,3985.0,1820.0,1844.0,4.0,57.0,Petrol,Manual,First,Individual,AWD,1
37500.0,2018.0,49000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
5460.0,2015.0,69700.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
16500.0,2013.0,83000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,First,Individual,RWD,1
7440.0,2017.0,92000.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
45000.0,2019.0,42500.0,1995.0,4624.0,2031.0,1429.0,5.0,71.6,Diesel,Automatic,First,Individual,RWD,3
29700.0,2018.0,38000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
4260.0,2014.0,68005.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
17400.0,2022.0,2500.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
15600.0,2014.0,51000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,2
3180.0,2017.0,30000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
2700.0,2012.0,57000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
21587.988,2017.0,14000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
7500.0,2016.0,51330.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
26400.0,2014.0,95000.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,2
32700.0,2020.0,18625.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
6600.0,2017.0,61400.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
1920.0,2011.0,89000.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
24600.0,2018.0,73000.0,1968.0,4486.0,1839.0,1672.0,5.0,71.0,Diesel,Automatic,Second,Individual,AWD,0
10020.0,2018.0,42855.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
8280.0,2016.0,38000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
12600.0,2021.0,7500.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
4788.0,2018.0,38000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
41400.0,2022.0,4600.0,1984.0,4318.0,1805.0,1548.0,5.0,55.0,Petrol,Automatic,First,Individual,AWD,2
13452.0,2019.0,38000.0,2523.0,4456.0,1820.0,1930.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
14220.0,2021.0,10700.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
7080.0,2021.0,8640.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Otro,Manual,First,Individual,RWD,0
4500.0,2017.0,45000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,UnRegistered Car,Individual,FWD,0
45300.0,2020.0,50000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
4200.0,2012.0,85000.0,1498.0,4320.0,1764.0,1486.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
13656.0,2018.0,6000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Corporate,FWD,0
18000.0,2021.0,8000.0,1997.0,3985.0,1820.0,1844.0,4.0,57.0,Petrol,Manual,Second,Individual,AWD,1
17400.0,2021.0,13000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
4500.0,2015.0,87500.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
10380.0,2018.0,53694.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,0
25079.988,2019.0,31000.0,1995.0,4475.0,1850.0,1660.0,5.0,62.0,Diesel,Automatic,First,Individual,FWD,0
10680.0,2014.0,63000.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
7500.0,2017.0,51145.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
15300.0,2018.0,47000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
8100.0,2016.0,45000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
11400.0,2020.0,55055.0,1248.0,4300.0,1785.0,1595.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
43800.0,2019.0,34000.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,0
19140.0,2017.0,86000.0,1999.0,4475.0,1850.0,1660.0,5.0,62.0,Petrol,Automatic,First,Individual,FWD,0
4680.0,2014.0,67000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
12600.0,2018.0,34841.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
8700.0,2017.0,75000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
18000.0,2016.0,70000.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,Second,Individual,FWD,1
15000.0,2012.0,78000.0,2143.0,4596.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,2
6732.0,2017.0,68000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
26160.0,2018.0,77590.0,1395.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
3540.0,2011.0,87230.0,1248.0,3760.0,1690.0,1530.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
5700.0,2015.0,48000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
6000.0,2016.0,114000.0,1364.0,3775.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
27360.0,2014.0,68000.0,1995.0,4899.0,2094.0,1464.0,5.0,67.0,Diesel,Automatic,First,Individual,RWD,3
8820.0,2015.0,121000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,AWD,1
12000.0,2010.0,67000.0,1798.0,4701.0,1826.0,1427.0,5.0,63.0,Petrol,Automatic,Second,Individual,FWD,2
8880.0,2016.0,60125.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
23400.0,2020.0,45000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
16200.0,2012.0,72000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,UnRegistered Car,Individual,AWD,2
23160.0,2021.0,15000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
20279.988,2015.0,82000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
19500.0,2019.0,7000.0,1451.0,4655.0,1835.0,1760.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,2
3840.0,2018.0,42313.0,999.0,3429.0,1560.0,1541.0,5.0,28.0,Petrol,Automatic,Second,Individual,FWD,0
21479.988,2015.0,45000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
34800.0,2017.0,64000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,FWD,2
6660.0,2018.0,20000.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
4440.0,2015.0,64000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
8340.0,2018.0,68818.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
8100.0,2015.0,48000.0,1498.0,4386.0,1683.0,1603.0,7.0,42.0,Diesel,Manual,First,Individual,FWD,0
19176.0,2020.0,19700.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
1860.0,2009.0,56852.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
15600.0,2016.0,55000.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,1
3120.0,2015.0,25862.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
